Date,Time,COGT,NO2GT,RH
20 Feb 05,36000,.9,87.6,47.6
20 Feb 05,39600,1,94.4,45.8
20 Feb 05,43200,1.1,96.6,56.2
20 Feb 05,46800,1.1,112.1,66.5
20 Feb 05,50400,1,103.9,65
20 Feb 05,54000,1.1,106.6,61
20 Feb 05,57600,1.3,114.2,57.3
20 Feb 05,61200,1.2,114.6,56.3
20 Feb 05,64800,1.3,127.1,57.7
20 Feb 05,68400,1.1,118.5,62.6
20 Feb 05,72000,1.5,149.4,59.3
20 Feb 05,75600,1.4,140.3,56.9
20 Feb 05,79200,1.1,104.5,54.4
20 Feb 05,82800,1.3,116.4,53
21 Feb 05,0,1.4,111.6,62.8
21 Feb 05,3600,1.1,80.3,61.9
21 Feb 05,7200,.8,58.6,70.3
21 Feb 05,10800,.6,-200,79.2
21 Feb 05,18000,.5,48.9,81.5
21 Feb 05,21600,.6,62.5,84.3
21 Feb 05,25200,1.2,123.1,80.9
21 Feb 05,28800,2.2,164.1,75
21 Feb 05,32400,2.9,218.4,77.6
21 Feb 05,36000,2.9,254.4,84.3
21 Feb 05,39600,2,210.3,77.4
21 Feb 05,43200,1.7,208.1,67.6
21 Feb 05,46800,2.2,203.7,64.8
21 Feb 05,50400,1.8,172,64
21 Feb 05,54000,1.6,156.6,71.3
21 Feb 05,57600,1.9,181.1,73.7
21 Feb 05,61200,2.2,193.6,70
21 Feb 05,64800,2.2,193.4,77.8
21 Feb 05,68400,4.9,252.3,80.9
21 Feb 05,72000,6.3,282.5,79.8
21 Feb 05,75600,2.7,208.4,74
21 Feb 05,79200,1.4,143.1,71.9
21 Feb 05,82800,1.2,124.2,70.7
22 Feb 05,0,.8,88.8,70.1
22 Feb 05,3600,.8,85.1,80.5
22 Feb 05,7200,.7,65.8,83.1
22 Feb 05,10800,.4,-200,86.6
22 Feb 05,14400,.4,45.6,85.4
22 Feb 05,18000,.5,59.6,84.5
22 Feb 05,21600,.9,117.3,84.5
22 Feb 05,25200,1.5,177.7,84.5
22 Feb 05,28800,3.8,295.1,82.7
22 Feb 05,32400,5.4,242.9,80.3
22 Feb 05,36000,3.5,255,74
22 Feb 05,39600,1.7,201.3,58.4
22 Feb 05,43200,2,207.8,48.9
22 Feb 05,46800,2.1,211.7,64.4
22 Feb 05,50400,3,238.4,71
22 Feb 05,54000,2.1,200.5,71.1
22 Feb 05,57600,2.5,218.2,69.3
22 Feb 05,61200,2.2,222.1,70.6
22 Feb 05,64800,2.4,206,72.5
22 Feb 05,68400,3.6,251.1,71.6
22 Feb 05,72000,2.6,190,77.8
22 Feb 05,75600,2.7,217.8,79.5
22 Feb 05,79200,1.4,149.5,75.5
22 Feb 05,82800,.9,110.7,77.1
23 Feb 05,0,1.5,142,78.2
23 Feb 05,3600,1.1,119.3,79.3
23 Feb 05,7200,.8,87,78.7
23 Feb 05,10800,.6,-200,80.6
23 Feb 05,14400,.6,70.1,82.8
23 Feb 05,18000,.6,68.2,76
23 Feb 05,21600,.6,65.6,75.9
23 Feb 05,25200,.7,116.9,76.3
23 Feb 05,28800,1.7,197,79.1
23 Feb 05,32400,1.9,198.4,79.8
23 Feb 05,36000,1.4,167.4,83
23 Feb 05,39600,1.3,179.7,83.9
23 Feb 05,43200,1.2,168.5,79.5
23 Feb 05,46800,1.9,209.5,74.5
23 Feb 05,50400,2.5,232,72.5
23 Feb 05,54000,2.3,223.3,74.6
23 Feb 05,57600,2.3,223.7,75.9
23 Feb 05,61200,2.5,238,78.2
23 Feb 05,64800,2.8,249.4,79
23 Feb 05,68400,2.7,222.9,78.6
23 Feb 05,72000,3.1,243.7,78.2
23 Feb 05,75600,2.9,243.1,79.7
23 Feb 05,79200,2.6,226.2,78.9
23 Feb 05,82800,1.5,166.6,77.9
24 Feb 05,0,1.6,172,83
24 Feb 05,3600,1.1,119.8,74.5
24 Feb 05,7200,.9,100.4,80.8
24 Feb 05,10800,.7,-200,81
24 Feb 05,18000,.6,80.6,84.5
24 Feb 05,21600,.8,130.6,84.4
24 Feb 05,25200,1.5,169.5,83.8
24 Feb 05,28800,3.1,267,82.5
24 Feb 05,32400,3.8,268.9,83.9
24 Feb 05,36000,2.7,243.8,83.9
24 Feb 05,39600,1.8,232.1,82
24 Feb 05,43200,1.4,196.3,79.5
24 Feb 05,46800,1.7,195.3,76.2
24 Feb 05,50400,1.9,189.4,69
24 Feb 05,54000,2.2,211.7,66.3
24 Feb 05,57600,3,267,70.8
24 Feb 05,61200,3,261.9,72.4
24 Feb 05,64800,3.9,270.4,74.2
24 Feb 05,68400,4,259.7,75.8
24 Feb 05,72000,3.9,265,74.9
24 Feb 05,75600,3.5,261.6,78
24 Feb 05,79200,2.4,226.6,81.2
24 Feb 05,82800,2.1,192.3,81.5
25 Feb 05,0,2.5,202.3,84.1
25 Feb 05,3600,2.1,189.2,83.9
25 Feb 05,7200,1.5,157,83.5
25 Feb 05,10800,1.1,-200,82.9
25 Feb 05,14400,1,96.9,82.5
25 Feb 05,18000,.8,100.4,82.8
25 Feb 05,21600,1,146.3,80.7
25 Feb 05,25200,1.4,174.8,80.2
25 Feb 05,28800,3.6,-200,79.7
25 Feb 05,32400,5.8,-200,76.8
25 Feb 05,36000,4.2,189.6,67.4
25 Feb 05,39600,3.3,166.1,52.1
25 Feb 05,43200,1.7,153.4,40.3
25 Feb 05,46800,2.1,166.6,44.8
25 Feb 05,50400,2.2,137.1,42.1
25 Feb 05,54000,1.8,139.6,38.5
25 Feb 05,57600,2,150.4,38.5
25 Feb 05,61200,2.3,151.9,38.4
25 Feb 05,64800,2.8,176.7,43.1
25 Feb 05,68400,3.4,188.9,48.2
25 Feb 05,72000,4,195.1,50.8
25 Feb 05,75600,2.3,178.9,52.8
25 Feb 05,79200,2.7,188,62.4
25 Feb 05,82800,2.7,169.9,68.2
26 Feb 05,0,2.8,160.6,69
26 Feb 05,3600,2.1,145.4,69.8
26 Feb 05,7200,1.9,136,71.3
26 Feb 05,10800,2.1,-200,74
26 Feb 05,14400,1.7,121.7,75.1
26 Feb 05,18000,1.3,115.1,66.2
26 Feb 05,21600,.9,102.9,60.5
26 Feb 05,25200,1,108.2,54.3
26 Feb 05,28800,1,124.3,51.3
26 Feb 05,32400,1.5,133.3,49.5
26 Feb 05,36000,1.5,124.2,45
26 Feb 05,39600,1.4,116.3,43.5
26 Feb 05,43200,2.4,113.4,43.3
26 Feb 05,46800,2.8,116.8,43.5
26 Feb 05,50400,2.9,117.6,44.1
26 Feb 05,54000,2.6,107.6,45.1
26 Feb 05,57600,2.5,98.3,47.3
26 Feb 05,61200,2.7,117.3,56
26 Feb 05,64800,2.8,126.3,61.7
26 Feb 05,68400,3,142,58
26 Feb 05,72000,3.7,157.1,56.7
26 Feb 05,75600,3.5,161,56.7
26 Feb 05,79200,3.8,169.3,59.1
26 Feb 05,82800,4.3,165.9,62.1
27 Feb 05,0,4.8,188.9,60.4
27 Feb 05,3600,4.2,183.9,60.2
27 Feb 05,7200,3.3,144.7,64.4
27 Feb 05,10800,3,-200,68.8
27 Feb 05,18000,1,86.5,65.9
27 Feb 05,21600,.9,76.6,74.3
27 Feb 05,25200,1.1,112.1,76.3
27 Feb 05,28800,1.1,117.9,69.5
27 Feb 05,32400,1.2,123.8,64.8
27 Feb 05,36000,1.7,144.4,49.9
27 Feb 05,39600,1.6,127.9,37.1
27 Feb 05,43200,1.4,119.6,30.6
27 Feb 05,46800,1.8,130.6,32.9
27 Feb 05,50400,1.1,114.5,35.5
27 Feb 05,54000,.9,81.9,40
27 Feb 05,57600,1.1,99.7,40.3
27 Feb 05,61200,1.1,111,38.9
27 Feb 05,64800,1.2,131.9,41
27 Feb 05,68400,1.6,155.3,42
27 Feb 05,72000,2.6,181.1,43.5
27 Feb 05,75600,1.5,155.1,46.8
27 Feb 05,79200,1,104.8,48
27 Feb 05,82800,1.3,119.4,48.6
28 Feb 05,0,1.6,149.6,50
28 Feb 05,3600,1,94.3,52.9
28 Feb 05,7200,.6,55.9,51
28 Feb 05,10800,.4,-200,48.1
28 Feb 05,14400,.3,28.2,48
28 Feb 05,18000,.3,24.6,50.3
28 Feb 05,21600,.3,31.1,52.6
28 Feb 05,25200,.4,65.5,52.7
28 Feb 05,28800,1,111.2,50.5
28 Feb 05,32400,1.2,122.3,49.4
28 Feb 05,36000,1,115.4,45.2
28 Feb 05,39600,.9,123.2,43.3
28 Feb 05,43200,.8,119.2,38.8
28 Feb 05,46800,1.1,124.5,36.8
28 Feb 05,50400,1,109.9,35
28 Feb 05,54000,.8,111.3,32.4
28 Feb 05,57600,.9,113.8,33.1
28 Feb 05,61200,.9,113.7,35.1
28 Feb 05,64800,2,139.6,36.6
28 Feb 05,68400,2.4,141.2,37.9
28 Feb 05,72000,2.5,141.9,38
28 Feb 05,75600,1.6,122.7,36.6
28 Feb 05,79200,.9,89.6,35.4
28 Feb 05,82800,.7,78.6,34.2
01 Mar 05,0,.6,68.9,37.4
01 Mar 05,3600,.6,60.2,41.2
01 Mar 05,7200,.4,37.4,40.6
01 Mar 05,10800,.2,-200,40
01 Mar 05,14400,.2,27.3,37.5
01 Mar 05,18000,.2,29.9,38.4
01 Mar 05,21600,.2,33.3,40.1
01 Mar 05,25200,.5,84.3,41.4
01 Mar 05,28800,1.5,146.9,40.2
01 Mar 05,32400,1.9,142.6,36.8
01 Mar 05,36000,1.4,121.9,30.3
01 Mar 05,39600,.9,109.3,29.1
01 Mar 05,43200,.7,95.4,29.2
01 Mar 05,46800,.8,93.7,31
01 Mar 05,50400,1,102.1,30.8
01 Mar 05,54000,.9,106.8,31.5
01 Mar 05,57600,1,113,28.6
01 Mar 05,61200,.9,109.7,29.2
01 Mar 05,64800,1.4,116.1,35
01 Mar 05,68400,2.1,147.9,35.4
01 Mar 05,72000,2.8,156,36.5
01 Mar 05,75600,2.2,159.4,36.2
01 Mar 05,79200,1,115.5,34.1
01 Mar 05,82800,1.1,109.9,31.9
02 Mar 05,0,.9,102.2,30.2
02 Mar 05,3600,.8,92.7,29.7
02 Mar 05,7200,.6,66.9,31.9
02 Mar 05,10800,.5,-200,41.4
02 Mar 05,18000,.4,73.1,46.3
02 Mar 05,21600,.5,95.5,47.2
02 Mar 05,25200,.7,109.5,47.5
02 Mar 05,28800,2.4,149.5,51.4
02 Mar 05,32400,2.8,168.7,45.9
02 Mar 05,36000,2,181.3,32.5
02 Mar 05,39600,2.2,187.2,24.3
02 Mar 05,43200,1.4,146.1,18.8
02 Mar 05,46800,1.2,131.2,18.4
02 Mar 05,50400,1.9,160.6,18.6
02 Mar 05,54000,1.3,142.8,16.7
02 Mar 05,57600,2,175.5,13.5
02 Mar 05,61200,2,178.1,15.3
02 Mar 05,64800,3.4,207.1,19.2
02 Mar 05,68400,5.1,240.2,25.6
02 Mar 05,72000,5.3,235.9,34
02 Mar 05,75600,2.8,199.1,36.4
02 Mar 05,79200,1.6,169.5,39.6
02 Mar 05,82800,1.4,153.1,39.6
03 Mar 05,0,1.4,139.9,41.7
03 Mar 05,3600,1.4,137.8,43.3
03 Mar 05,7200,1.1,117,45.9
03 Mar 05,10800,.9,-200,49.7
03 Mar 05,14400,1,119.2,56.3
03 Mar 05,18000,1,107.8,67.9
03 Mar 05,21600,1.2,120.5,74.1
03 Mar 05,25200,1.4,135.5,75.6
03 Mar 05,28800,3,174.6,72.4
03 Mar 05,32400,4.2,210.7,50.2
03 Mar 05,36000,2.1,185.5,39.4
03 Mar 05,39600,2,177.1,75.9
03 Mar 05,43200,1.6,147.3,78.6
03 Mar 05,46800,1.4,149.8,69.2
03 Mar 05,50400,1.6,147.5,66
03 Mar 05,54000,1.5,150.9,70.1
03 Mar 05,57600,1.7,150.5,72.1
03 Mar 05,61200,1.9,165.1,75.7
03 Mar 05,64800,3.8,197.3,80.4
03 Mar 05,68400,5.4,227.9,82.4
03 Mar 05,72000,4.2,195.6,84
03 Mar 05,75600,3.8,191.5,83.6
03 Mar 05,79200,2.3,160.9,82.5
03 Mar 05,82800,2.1,155.9,82
04 Mar 05,0,2.3,157.9,80.9
04 Mar 05,3600,2.3,153.5,81.2
04 Mar 05,7200,1.7,137.9,80.9
04 Mar 05,10800,1.2,-200,70.6
04 Mar 05,14400,.6,92.3,65.1
04 Mar 05,18000,.9,103.4,75.2
04 Mar 05,21600,1.1,117.3,76.4
04 Mar 05,25200,1.9,138.7,77.3
04 Mar 05,28800,3.7,166.5,74.4
04 Mar 05,32400,6.1,205.3,69.4
04 Mar 05,36000,4.6,215.5,60.9
04 Mar 05,39600,3.3,191.6,59.8
04 Mar 05,43200,3.3,187.9,57.6
04 Mar 05,46800,3.4,189.3,52.4
04 Mar 05,50400,3.6,192,48.3
04 Mar 05,54000,3.9,194.2,43.4
04 Mar 05,57600,4.8,217,42.3
04 Mar 05,61200,3.9,178.3,41.2
04 Mar 05,64800,3.6,182.5,48.1
04 Mar 05,68400,3.6,188.8,52.5
04 Mar 05,72000,4.6,225.2,54.7
04 Mar 05,75600,2.3,174.8,58.7
04 Mar 05,79200,1.6,152.9,60
04 Mar 05,82800,1.8,155.8,61.2
05 Mar 05,0,2.2,172.3,59.8
05 Mar 05,3600,2.1,163.6,65.8
05 Mar 05,7200,1.7,156.6,59.6
05 Mar 05,10800,1.5,-200,62.6
05 Mar 05,18000,1.1,110,62.5
05 Mar 05,21600,1.1,127.9,68.6
05 Mar 05,25200,.8,132.2,54.6
05 Mar 05,28800,1.3,156.2,54.5
05 Mar 05,32400,2.3,184.5,48.1
05 Mar 05,36000,1.1,120.7,37.7
05 Mar 05,39600,1.1,116.8,30.2
05 Mar 05,43200,1.5,133.1,28.1
05 Mar 05,46800,1.6,135.6,28.9
05 Mar 05,50400,2.2,161.6,29
05 Mar 05,54000,1.5,132.1,28.3
05 Mar 05,57600,1.8,162.3,29.7
05 Mar 05,61200,2,158.5,38.7
05 Mar 05,64800,1.9,155.6,56.3
05 Mar 05,68400,2.5,177.3,57.9
05 Mar 05,72000,2.6,184.6,63.4
05 Mar 05,75600,3.2,199,69.5
05 Mar 05,79200,2.2,165.7,74.7
05 Mar 05,82800,1.9,151.8,73.9
06 Mar 05,0,2.4,169.8,72.1
06 Mar 05,3600,1.8,159.7,60
06 Mar 05,7200,.9,100.4,47.8
06 Mar 05,10800,.8,-200,47.3
06 Mar 05,14400,.7,57.1,52.9
06 Mar 05,18000,.6,47.7,65
06 Mar 05,21600,.5,31.6,59.4
06 Mar 05,25200,.6,71.7,58.3
06 Mar 05,28800,.6,85.9,54.8
06 Mar 05,32400,.7,79.3,48.7
06 Mar 05,36000,.7,87.3,39.9
06 Mar 05,39600,.9,84.6,33.8
06 Mar 05,43200,1,97.4,29.9
06 Mar 05,46800,1,96,23.7
06 Mar 05,50400,1.4,113,26.6
06 Mar 05,54000,3,163.4,25.7
06 Mar 05,57600,1.5,145.7,27.7
06 Mar 05,61200,1.7,167.4,30.1
06 Mar 05,64800,2.3,162.2,33.2
06 Mar 05,68400,2.5,194,38.1
06 Mar 05,72000,2.1,184.8,41.2
06 Mar 05,75600,1.5,158.1,43.8
06 Mar 05,79200,1.4,156.3,46.9
06 Mar 05,82800,1.4,156.6,46.3
07 Mar 05,0,1.4,141.4,45.5
07 Mar 05,3600,1.2,116.2,48.8
07 Mar 05,7200,.9,84.4,51.2
07 Mar 05,10800,.6,-200,51
07 Mar 05,14400,.4,33.5,57.2
07 Mar 05,18000,.4,44.7,63.1
07 Mar 05,21600,.5,58.6,54.5
07 Mar 05,25200,.7,98.5,51.3
07 Mar 05,28800,1.5,165.3,45.4
07 Mar 05,32400,1.9,167.5,41.3
07 Mar 05,36000,1.6,168.7,34.2
07 Mar 05,39600,1.4,161.7,27.7
07 Mar 05,43200,1.3,155.4,25.3
07 Mar 05,46800,1.3,135.8,25.6
07 Mar 05,50400,1.2,124.1,25.2
07 Mar 05,54000,1.3,157.8,25.7
07 Mar 05,57600,1.4,167.4,26.8
07 Mar 05,61200,1.7,175.8,27.3
07 Mar 05,64800,2.5,204.2,28
07 Mar 05,68400,3.8,208.6,30.7
07 Mar 05,72000,4.2,223.6,33.3
07 Mar 05,75600,2.8,211.2,37.4
07 Mar 05,79200,1.5,173.9,40.9
07 Mar 05,82800,1.8,181.1,43.5
08 Mar 05,0,1.5,156.6,47.7
08 Mar 05,3600,1.5,154,52.1
08 Mar 05,7200,1.2,146.7,53.5
08 Mar 05,10800,.8,-200,56.7
08 Mar 05,18000,.7,114,56.8
08 Mar 05,21600,.7,133.6,58.4
08 Mar 05,25200,1.3,144.1,61
08 Mar 05,28800,3.4,182.4,59.1
08 Mar 05,32400,5.5,222.5,47.9
08 Mar 05,36000,4.1,219.2,34.6
08 Mar 05,39600,3,214.7,25.7
08 Mar 05,43200,1.9,190.8,17.4
08 Mar 05,46800,1.8,161.9,16.8
08 Mar 05,50400,2.1,165.3,17
08 Mar 05,54000,2.3,171,15.8
08 Mar 05,57600,2.3,163.9,14.9
08 Mar 05,61200,2,168.1,16.7
08 Mar 05,64800,3.1,204.4,23.9
08 Mar 05,68400,5.1,241.9,33.8
08 Mar 05,72000,5.9,245.8,39
08 Mar 05,75600,3.2,214.7,42.4
08 Mar 05,79200,2.4,205.6,44
08 Mar 05,82800,1.4,166.6,46
09 Mar 05,0,1.4,145.3,49.6
09 Mar 05,3600,1.3,133,52.2
09 Mar 05,7200,1,116.6,53.5
09 Mar 05,10800,.8,-200,53.1
09 Mar 05,14400,.8,89.8,56.8
09 Mar 05,18000,.9,112.3,63.5
09 Mar 05,21600,.9,120.1,64.9
09 Mar 05,25200,1.7,140.8,65.3
09 Mar 05,28800,4.3,189.5,61.6
09 Mar 05,32400,6,215.3,52.5
09 Mar 05,36000,3.8,214.8,43.5
09 Mar 05,39600,3.3,234.9,38.9
09 Mar 05,43200,2.3,193.6,33.4
09 Mar 05,46800,2.4,159,34.6
09 Mar 05,50400,2.2,122.8,36.3
09 Mar 05,54000,1.9,121.2,34.5
09 Mar 05,57600,1.7,101.7,34.1
09 Mar 05,61200,1.9,114.1,33.1
09 Mar 05,64800,3.8,167.9,41
09 Mar 05,68400,5.3,206.5,46.2
09 Mar 05,72000,5.9,199.4,53.9
09 Mar 05,75600,5.5,192.1,58.8
09 Mar 05,79200,2,147.5,60
09 Mar 05,82800,1.8,136.7,64.2
10 Mar 05,0,1.6,123.1,65.5
10 Mar 05,3600,1.3,109.2,65.9
10 Mar 05,7200,1.1,98.2,72.1
10 Mar 05,10800,1.1,-200,78.2
10 Mar 05,14400,1,94.1,80.9
10 Mar 05,18000,.8,95.2,79.1
10 Mar 05,21600,.9,100.7,73.2
10 Mar 05,25200,1.3,100,76.1
10 Mar 05,28800,4.1,150.4,74.6
10 Mar 05,32400,3.9,167.6,64.5
10 Mar 05,36000,3.5,199.2,49.3
10 Mar 05,39600,2.7,168.2,41.2
10 Mar 05,43200,2.3,161.1,33.2
10 Mar 05,46800,2.3,-200,26.2
10 Mar 05,50400,2.1,144.6,18.1
10 Mar 05,54000,2.2,147.8,15.3
10 Mar 05,57600,1.8,131.4,14.4
10 Mar 05,61200,1.9,136.5,16
10 Mar 05,64800,2.7,163.2,21.6
10 Mar 05,68400,4.7,218.7,18.2
10 Mar 05,72000,5.4,244.8,22.8
10 Mar 05,75600,4.2,228.7,35.9
10 Mar 05,79200,2.1,184.3,34.6
10 Mar 05,82800,1.4,151,38.2
11 Mar 05,0,1.4,132.9,41.7
11 Mar 05,3600,1.4,134.6,44.9
11 Mar 05,7200,1,110.9,49.4
11 Mar 05,10800,.8,90.1,50.1
11 Mar 05,18000,.7,89.3,55.2
11 Mar 05,21600,.6,89,56.3
11 Mar 05,25200,.2,117.2,59.7
11 Mar 05,28800,1.5,140.7,58.6
11 Mar 05,32400,3.5,189,50
11 Mar 05,36000,3,210.6,38.4
11 Mar 05,39600,3,235.3,-200
11 Mar 05,43200,1,161.9,30.6
11 Mar 05,46800,1.5,171.9,33.3
11 Mar 05,50400,2.2,182.1,31.8
11 Mar 05,54000,1.7,180.2,29.9
11 Mar 05,57600,1.1,156.3,31.5
11 Mar 05,61200,1.3,167.8,28.1
11 Mar 05,64800,1.5,180.6,35.3
11 Mar 05,68400,3.4,226.4,43.6
11 Mar 05,72000,3.8,231.2,48.8
11 Mar 05,75600,2.8,221.6,49.3
11 Mar 05,79200,.8,165,50.9
11 Mar 05,82800,.5,150.9,55.9
12 Mar 05,0,1,173.5,55.9
12 Mar 05,3600,.4,145,55.8
12 Mar 05,7200,.4,146.6,57.3
12 Mar 05,10800,.3,133.9,57.9
12 Mar 05,28800,.1,88,66.1
12 Mar 05,32400,.2,108.7,58.5
12 Mar 05,36000,.6,129.7,48.6
12 Mar 05,39600,.7,137.4,51.5
12 Mar 05,43200,.6,144.8,48.6
12 Mar 05,46800,.3,128.2,35.4
12 Mar 05,50400,.5,129.3,35.3
12 Mar 05,54000,.2,105.1,35
12 Mar 05,57600,.4,114.3,35.5
12 Mar 05,61200,.7,146.2,34.1
12 Mar 05,64800,.9,156.1,40
12 Mar 05,68400,.8,151.8,47.8
12 Mar 05,72000,2.4,201.3,51.4
12 Mar 05,75600,3.3,221,56.1
12 Mar 05,79200,.9,157.1,54.7
12 Mar 05,82800,.1,114.2,53.3
13 Mar 05,0,.1,107,55.4
13 Mar 05,3600,.1,112.9,56
13 Mar 05,7200,.2,117.7,53.4
13 Mar 05,32400,.1,111.5,49.9
13 Mar 05,36000,.3,147.5,47.2
13 Mar 05,39600,1,160,51.6
13 Mar 05,43200,1.6,164.3,56.2
13 Mar 05,46800,1.4,158.6,57.8
13 Mar 05,50400,.3,109.6,46.2
13 Mar 05,54000,.1,82.4,36.6
13 Mar 05,57600,.3,101.9,37.1
13 Mar 05,61200,.5,118.7,37.4
13 Mar 05,64800,.8,134.9,43.5
13 Mar 05,68400,3.2,214.5,49.8
13 Mar 05,72000,2.8,210.7,51
13 Mar 05,75600,1,171.7,51.6
13 Mar 05,79200,.9,166.1,52.1
13 Mar 05,82800,.9,168.2,55.6
14 Mar 05,0,.4,133.6,55.9
14 Mar 05,3600,.4,121.8,62.1
14 Mar 05,7200,.3,122.5,68.9
14 Mar 05,10800,.1,103.7,68
14 Mar 05,18000,.8,85.1,74.5
14 Mar 05,21600,1,102.6,71
14 Mar 05,25200,1.6,126.7,67.6
14 Mar 05,28800,3.5,162.5,64.4
14 Mar 05,32400,4,155,61.7
14 Mar 05,36000,3.5,170.4,51.9
14 Mar 05,39600,1.6,141.3,43.5
14 Mar 05,43200,1.5,123.2,38.8
14 Mar 05,46800,1.5,123.7,35.5
14 Mar 05,50400,1.7,125.6,32.9
14 Mar 05,54000,1.6,128.2,33
14 Mar 05,57600,2.4,157.5,32.2
14 Mar 05,61200,3.4,177.3,34.4
14 Mar 05,64800,5.4,224.5,37.6
14 Mar 05,68400,6.5,234.3,43.4
14 Mar 05,72000,6.5,227,47.9
14 Mar 05,75600,4,191.6,52.6
14 Mar 05,79200,2.1,158.3,58.5
14 Mar 05,82800,1.6,148.6,62.8
15 Mar 05,0,1.5,139.7,65
15 Mar 05,3600,.7,78.5,61.2
15 Mar 05,7200,.7,69.4,66.1
15 Mar 05,10800,.6,72.2,69.8
15 Mar 05,14400,.5,58,61
15 Mar 05,18000,.4,58.9,64.5
15 Mar 05,21600,.6,88.2,67.9
15 Mar 05,25200,.9,109.8,64.3
15 Mar 05,28800,2.6,150.8,62.7
15 Mar 05,32400,3.3,158.3,53.9
15 Mar 05,36000,4,194,44.6
15 Mar 05,39600,3.1,180.6,36.7
15 Mar 05,43200,2.2,160.8,30.6
15 Mar 05,46800,2.1,143,27.6
15 Mar 05,50400,2.2,141.8,25.5
15 Mar 05,54000,1.9,146.1,23.2
15 Mar 05,57600,2.5,165.8,22.9
15 Mar 05,61200,2.9,171.9,24.6
15 Mar 05,64800,3.9,195.8,29.7
15 Mar 05,68400,6.3,242.9,36
15 Mar 05,72000,7.4,248.2,41.9
15 Mar 05,75600,5.7,232.9,47.6
15 Mar 05,79200,2.3,173.7,49.6
15 Mar 05,82800,1.5,149.2,51.6
16 Mar 05,0,1.4,133.6,56.9
16 Mar 05,3600,1.1,123.4,58
16 Mar 05,7200,.9,110.5,58
16 Mar 05,10800,.7,93.2,59.6
16 Mar 05,14400,.6,96.9,65.4
16 Mar 05,18000,.6,85.7,68.9
16 Mar 05,21600,.8,99,70.9
16 Mar 05,25200,1,99.2,69.2
16 Mar 05,28800,2.1,129.4,64.2
16 Mar 05,32400,4.2,161,54.3
16 Mar 05,36000,4.3,202.1,42.2
16 Mar 05,39600,3.2,200,34.7
16 Mar 05,43200,2.8,193.5,27.3
16 Mar 05,46800,2.4,172.6,20.8
16 Mar 05,50400,2.5,168.6,17.9
16 Mar 05,54000,2.9,188.1,16
16 Mar 05,57600,3,210.8,15.1
16 Mar 05,61200,3.6,210,15.6
16 Mar 05,64800,3.5,192.5,20.6
16 Mar 05,68400,4.8,226.5,28
16 Mar 05,72000,4.4,223.3,38.8
16 Mar 05,75600,4.9,228.6,42.9
16 Mar 05,79200,2.9,193.5,45
16 Mar 05,82800,2.1,170.9,49.6
17 Mar 05,0,1.6,147.4,48
17 Mar 05,3600,1.2,111.1,51.4
17 Mar 05,7200,.9,104,53.7
17 Mar 05,10800,.7,89.6,56.8
17 Mar 05,18000,.5,69.4,61.8
17 Mar 05,21600,.6,84,64.3
17 Mar 05,25200,1.3,123.1,68.4
17 Mar 05,28800,3.8,165.8,62.6
17 Mar 05,32400,5.6,189.3,51
17 Mar 05,36000,4.4,216.9,40.3
17 Mar 05,39600,3,196.2,31.3
17 Mar 05,43200,2.2,189.2,24.7
17 Mar 05,46800,2,173.9,22.6
17 Mar 05,50400,2.2,161.3,21.7
17 Mar 05,54000,2.1,157.7,17.9
17 Mar 05,57600,2.2,161.4,20
17 Mar 05,61200,1.9,146.9,19.4
17 Mar 05,64800,2.7,164.5,24.4
17 Mar 05,68400,3.9,213.6,29.3
17 Mar 05,72000,5.6,228.4,35.2
17 Mar 05,75600,4.9,239.5,38.7
17 Mar 05,79200,2.2,187.5,44.5
17 Mar 05,82800,1.9,172.5,48.6
18 Mar 05,0,1.4,150,52.2
18 Mar 05,3600,1.3,133.7,53.4
18 Mar 05,7200,1.1,131.5,58.4
18 Mar 05,10800,.9,117.3,63.5
18 Mar 05,14400,.9,103.1,65.9
18 Mar 05,18000,.7,99.2,67.1
18 Mar 05,21600,.8,105.5,68.6
18 Mar 05,25200,1.2,112.9,66.7
18 Mar 05,28800,2.9,140.6,61.6
18 Mar 05,32400,5.4,179.9,51
18 Mar 05,36000,4.3,192.3,42.5
18 Mar 05,39600,3.1,186.7,33.5
18 Mar 05,43200,2.4,169.2,28.1
18 Mar 05,46800,2.3,161,25.5
18 Mar 05,50400,2.3,160.3,23.4
18 Mar 05,54000,2.3,176.9,21.9
18 Mar 05,57600,3.4,219.1,21.7
18 Mar 05,61200,3.7,211.8,21.8
18 Mar 05,64800,4.1,224.6,25.6
18 Mar 05,68400,5.6,239.5,32.5
18 Mar 05,72000,5.3,223.4,42.5
18 Mar 05,75600,4.9,240.5,48.3
18 Mar 05,79200,2,158.6,60.5
18 Mar 05,82800,1.9,150,67.6
19 Mar 05,0,2.2,163.4,68.3
19 Mar 05,3600,1.9,155.2,68.3
19 Mar 05,7200,1.1,118.5,67.9
19 Mar 05,10800,1,93.8,65.8
19 Mar 05,14400,.9,80.1,66.9
19 Mar 05,18000,.9,83.2,67.3
19 Mar 05,21600,.7,79.3,67.1
19 Mar 05,25200,1,95.9,65.6
19 Mar 05,28800,2,140.6,65.6
19 Mar 05,32400,2.7,153.1,64.4
19 Mar 05,36000,2.5,155.7,62
19 Mar 05,39600,2.4,161.8,57
19 Mar 05,43200,2.2,164.1,51.3
19 Mar 05,46800,2.1,160.1,46
